ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,1959,15,5,0.00399,0.01978,0.98022,  84 295,1667.7,417642.1,0.97539, 4 144 297,49.16,2.70
VN,704,Country/Area,920,1959,20,5,0.00580,0.02857,0.97143,  82 627,2360.7,407363.3,0.97041, 3 726 655,45.10,2.55
VN,704,Country/Area,920,1959,25,5,0.00607,0.02992,0.97008,  80 267,2401.5,395310.7,0.96938, 3 319 291,41.35,2.49
VN,704,Country/Area,920,1959,30,5,0.00644,0.03172,0.96828,  77 865,2469.7,383207.5,0.96667, 2 923 981,37.55,2.52
VN,704,Country/Area,920,1959,35,5,0.00720,0.03538,0.96462,  75 395,2667.7,370436.0,0.96125, 2 540 773,33.70,2.55
VN,704,Country/Area,920,1959,40,5,0.00869,0.04254,0.95746,  72 728,3093.5,356080.5,0.95331, 2 170 337,29.84,2.56
VN,704,Country/Area,920,1959,45,5,0.01061,0.05174,0.94826,  69 634,3603.2,339454.7,0.94017, 1 814 257,26.05,2.58
VN,704,Country/Area,920,1959,50,5,0.01430,0.06910,0.93090,  66 031,4562.9,319144.5,0.92121, 1 474 802,22.34,2.59
VN,704,Country/Area,920,1959,55,5,0.01880,0.08991,0.91009,  61 468,5526.3,293999.3,0.89281, 1 155 658,18.80,2.59
VN,704,Country/Area,920,1959,60,5,0.02744,0.12877,0.87123,  55 942,7203.7,262486.9,0.84466,  861 658,15.40,2.61
VN,704,Country/Area,920,1959,65,5,0.04103,0.18666,0.81334,  48 738,9097.5,221712.8,0.77339,  599 171,12.29,2.58
VN,704,Country/Area,920,1959,70,5,0.06369,0.27548,0.72452,  39 641,10920.3,171471.5,0.67042,  377 459,9.52,2.55
VN,704,Country/Area,920,1959,75,5,0.09891,0.39590,0.60410,  28 720,11370.5,114957.7,0.53633,  205 987,7.17,2.48
VN,704,Country/Area,920,1959,80,5,0.15436,0.54853,0.45147,  17 350,9516.9,61654.8,0.38130,  91 029,5.25,2.36
VN,704,Country/Area,920,1959,85,5,0.23783,0.71381,0.28619,  7 833,5591.2,23509.0,0.22364,  29 375,3.75,2.20
VN,704,Country/Area,920,1959,90,5,0.36682,0.86032,0.13968,  2 242,1928.6,5257.5,0.10987,  5 866,2.62,1.91
VN,704,Country/Area,920,1959,95,5,0.50734,0.93593,0.06407,   313,293.1,577.7,0.05020,   608,1.94,1.63
VN,704,Country/Area,920,1959,100,-1,0.65703,1.00000,0,   20,20.1,30.5,0,   31,1.52,1.52
VN,704,Country/Area,920,1960,0,1,0.08007,0.07559,0.92441,  100 000,7559.4,94404.8,0.90955, 5 505 370,55.05,0.26
VN,704,Country/Area,920,1960,1,4,0.01158,0.04514,0.95486,  92 441,4172.8,360370.7,0.95660, 5 410 966,58.53,1.75
VN,704,Country/Area,920,1960,5,5,0.00507,0.02501,0.97499,  88 268,2207.6,435037.1,0.98193, 5 050 595,57.22,2.15
VN,704,Country/Area,920,1960,10,5,0.00287,0.01427,0.98573,  86 060,1227.7,427177.7,0.98408, 4 615 558,53.63,2.46
VN,704,Country/Area,920,1960,15,5,0.00392,0.01943,0.98057,  84 832,1648.5,420377.0,0.97581, 4 188 380,49.37,2.70
VN,704,Country/Area,920,1960,20,5,0.00569,0.02807,0.97193,  83 184,2334.6,410208.7,0.97095, 3 768 003,45.30,2.55
VN,704,Country/Area,920,1960,25,5,0.00596,0.02938,0.97062,  80 849,2375.6,398290.3,0.96992, 3 357 794,41.53,2.49
VN,704,Country/Area,920,1960,30,5,0.00633,0.03116,0.96884,  78 474,2445.4,386310.5,0.96726, 2 959 504,37.71,2.52
VN,704,Country/Area,920,1960,35,5,0.00707,0.03476,0.96524,  76 028,2642.5,373663.0,0.96192, 2 573 194,33.85,2.55
VN,704,Country/Area,920,1960,40,5,0.00854,0.04181,0.95819,  73 386,3068.2,359434.1,0.95409, 2 199 531,29.97,2.56
VN,704,Country/Area,920,1960,45,5,0.01044,0.05092,0.94908,  70 318,3580.6,342930.7,0.94103, 1 840 096,26.17,2.58
VN,704,Country/Area,920,1960,50,5,0.01410,0.06820,0.93180,  66 737,4551.3,322706.7,0.92221, 1 497 166,22.43,2.59
VN,704,Country/Area,920,1960,55,5,0.01855,0.08879,0.91121,  62 186,5521.5,297602.0,0.89404, 1 174 459,18.89,2.59
VN,704,Country/Area,920,1960,60,5,0.02714,0.12743,0.87257,  56 664,7220.6,266068.8,0.84614,  876 857,15.47,2.61
VN,704,Country/Area,920,1960,65,5,0.04063,0.18499,0.81501,  49 443,9146.4,225130.5,0.77531,  610 788,12.35,2.59
VN,704,Country/Area,920,1960,70,5,0.06309,0.27328,0.72672,  40 297,11012.3,174546.1,0.67276,  385 658,9.57,2.55
VN,704,Country/Area,920,1960,75,5,0.09811,0.39339,0.60661,  29 285,11520.2,117427.0,0.53888,  211 112,7.21,2.48
VN,704,Country/Area,920,1960,80,5,0.15325,0.54587,0.45413,  17 765,9697.2,63278.8,0.38378,  93 685,5.27,2.37
VN,704,Country/Area,920,1960,85,5,0.23634,0.71145,0.28855,  8 067,5739.5,24285.0,0.22569,  30 406,3.77,2.20
VN,704,Country/Area,920,1960,90,5,0.36474,0.85873,0.14127,  2 328,1999.0,5480.8,0.11091,  6 121,2.63,1.92
VN,704,Country/Area,920,1960,95,5,0.50614,0.93561,0.06439,   329,307.7,607.9,0.05033,   640,1.95,1.63
VN,704,Country/Area,920,1960,100,-1,0.65716,1.00000,0,   21,21.2,32.2,0,   32,1.52,1.52
VN,704,Country/Area,920,1961,0,1,0.07772,0.07346,0.92654,  100 000,7346.0,94517.7,0.91240, 5 536 929,55.37,0.25
VN,704,Country/Area,920,1961,1,4,0.01103,0.04305,0.95695,  92 654,3988.4,361682.7,0.95820, 5 442 411,58.74,1.76
VN,704,Country/Area,920,1961,5,5,0.00498,0.02453,0.97547,  88 666,2175.4,437132.6,0.98221, 5 080 728,57.30,2.15
VN,704,Country/Area,920,1961,10,5,0.00283,0.01407,0.98593,  86 490,1216.7,429357.7,0.98421, 4 643 596,53.69,2.46
VN,704,Country/Area,920,1961,15,5,0.00391,0.01939,0.98061,  85 273,1653.4,422578.9,0.97578, 4 214 238,49.42,2.71
VN,704,Country/Area,920,1961,20,5,0.00571,0.02815,0.97185,  83 620,2353.5,412342.0,0.97087, 3 791 659,45.34,2.55
VN,704,Country/Area,920,1961,25,5,0.00598,0.02945,0.97055,  81 267,2393.3,400332.1,0.96989, 3 379 317,41.58,2.49
VN,704,Country/Area,920,1961,30,5,0.00633,0.03114,0.96886,  78 873,2456.1,388279.5,0.96732, 2 978 985,37.77,2.52
VN,704,Country/Area,920,1961,35,5,0.00705,0.03466,0.96534,  76 417,2648.9,375589.9,0.96206, 2 590 705,33.90,2.55
VN,704,Country/Area,920,1961,40,5,0.00850,0.04161,0.95839,  73 768,3069.6,361341.6,0.95432, 2 215 115,30.03,2.56
VN,704,Country/Area,920,1961,45,5,0.01039,0.05065,0.94935,  70 699,3581.1,344835.9,0.94132, 1 853 774,26.22,2.58
VN,704,Country/Area,920,1961,50,5,0.01403,0.06787,0.93213,  67 118,4555.5,324600.9,0.92258, 1 508 938,22.48,2.59
VN,704,Country/Area,920,1961,55,5,0.01846,0.08835,0.91165,  62 562,5527.2,299470.2,0.89456, 1 184 337,18.93,2.59
VN,704,Country/Area,920,1961,60,5,0.02700,0.12682,0.87318,  57 035,7233.4,267895.3,0.84683,  884 867,15.51,2.61
VN,704,Country/Area,920,1961,65,5,0.04043,0.18416,0.81584,  49 801,9171.3,226862.3,0.77634,  616 971,12.39,2.59
VN,704,Country/Area,920,1961,70,5,0.06274,0.27198,0.72802,  40 630,11050.7,176121.4,0.67432,  390 109,9.60,2.55
VN,704,Country/Area,920,1961,75,5,0.09751,0.39152,0.60848,  29 579,11581.0,118762.6,0.54074,  213 988,7.23,2.48
VN,704,Country/Area,920,1961,80,5,0.15248,0.54405,0.45595,  17 998,9792.0,64219.1,0.38534,  95 225,5.29,2.37
VN,704,Country/Area,920,1961,85,5,0.23551,0.71016,0.28984,  8 206,5827.9,24746.1,0.22659,  31 006,3.78,2.21
VN,704,Country/Area,920,1961,90,5,0.36416,0.85847,0.14153,  2 379,2041.9,5607.1,0.11068,  6 260,2.63,1.92
VN,704,Country/Area,920,1961,95,5,0.50797,0.93646,0.06354,   337,315.3,620.6,0.04957,   653,1.94,1.63
VN,704,Country/Area,920,1961,100,-1,0.66085,1.00000,0,   21,21.4,32.4,0,   32,1.51,1.51
VN,704,Country/Area,920,1962,0,1,0.07658,0.07242,0.92758,  100 000,7242.2,94573.5,0.91341, 5 481 897,54.82,0.25
VN,704,Country/Area,920,1962,1,4,0.01097,0.04283,0.95717,  92 758,3972.6,362130.0,0.95838, 5 387 323,58.08,1.76
VN,704,Country/Area,920,1962,5,5,0.00501,0.02468,0.97532,  88 785,2191.4,437696.8,0.98204, 5 025 193,56.60,2.16
VN,704,Country/Area,920,1962,10,5,0.00288,0.01429,0.98571,  86 594,1237.7,429834.3,0.98352, 4 587 496,52.98,2.47
VN,704,Country/Area,920,1962,15,5,0.00420,0.02080,0.97920,  85 356,1775.1,422748.9,0.97347, 4 157 662,48.71,2.73
VN,704,Country/Area,920,1962,20,5,0.00633,0.03115,0.96885,  83 581,2603.1,411533.3,0.96779, 3 734 913,44.69,2.55
VN,704,Country/Area,920,1962,25,5,0.00661,0.03251,0.96749,  80 978,2632.3,398277.9,0.96708, 3 323 380,41.04,2.49
VN,704,Country/Area,920,1962,30,5,0.00685,0.03369,0.96631,  78 346,2639.4,385167.2,0.96486, 2 925 102,37.34,2.51
VN,704,Country/Area,920,1962,35,5,0.00755,0.03706,0.96294,  75 706,2805.4,371632.1,0.95979, 2 539 935,33.55,2.54
VN,704,Country/Area,920,1962,40,5,0.00895,0.04378,0.95622,  72 901,3191.5,356687.8,0.95216, 2 168 302,29.74,2.55
VN,704,Country/Area,920,1962,45,5,0.01085,0.05284,0.94716,  69 709,3683.5,339625.2,0.93909, 1 811 615,25.99,2.58
VN,704,Country/Area,920,1962,50,5,0.01453,0.07018,0.92982,  66 026,4633.8,318937.4,0.92013, 1 471 989,22.29,2.58
VN,704,Country/Area,920,1962,55,5,0.01903,0.09095,0.90905,  61 392,5583.5,293465.2,0.89188, 1 153 052,18.78,2.58
VN,704,Country/Area,920,1962,60,5,0.02764,0.12963,0.87037,  55 808,7234.3,261735.5,0.84388,  859 587,15.40,2.61
VN,704,Country/Area,920,1962,65,5,0.04119,0.18731,0.81269,  48 574,9098.2,220872.6,0.77320,  597 851,12.31,2.58
VN,704,Country/Area,920,1962,70,5,0.06354,0.27488,0.72512,  39 476,10851.0,170778.4,0.67241,  376 979,9.55,2.55
VN,704,Country/Area,920,1962,75,5,0.09786,0.39257,0.60743,  28 625,11237.3,114833.0,0.53928,  206 200,7.20,2.48
VN,704,Country/Area,920,1962,80,5,0.15345,0.54653,0.45347,  17 388,9502.8,61927.4,0.38192,  91 367,5.25,2.37
VN,704,Country/Area,920,1962,85,5,0.23836,0.71500,0.28500,  7 885,5637.7,23651.6,0.22103,  29 440,3.73,2.20
VN,704,Country/Area,920,1962,90,5,0.37218,0.86583,0.13417,  2 247,1945.7,5227.8,0.10265,  5 788,2.58,1.91
VN,704,Country/Area,920,1962,95,5,0.53098,0.94506,0.05494,   302,284.9,536.6,0.04274,   561,1.86,1.59
VN,704,Country/Area,920,1962,100,-1,0.69137,1.00000,0,   17,16.6,24.0,0,   24,1.45,1.45
VN,704,Country/Area,920,1963,0,1,0.07714,0.07293,0.92707,  100 000,7293.5,94545.9,0.91188, 5 299 357,52.99,0.25
VN,704,Country/Area,920,1963,1,4,0.01158,0.04516,0.95484,  92 707,4186.4,361396.4,0.95640, 5 204 812,56.14,1.75
VN,704,Country/Area,920,1963,5,5,0.00528,0.02603,0.97397,  88 520,2303.9,436064.8,0.98096, 4 843 415,54.72,2.16
VN,704,Country/Area,920,1963,10,5,0.00308,0.01530,0.98470,  86 216,1319.5,427761.9,0.98146, 4 407 350,51.12,2.48
VN,704,Country/Area,920,1963,15,5,0.00495,0.02449,0.97551,  84 897,2078.9,419830.1,0.96766, 3 979 588,46.88,2.76
VN,704,Country/Area,920,1963,20,5,0.00787,0.03863,0.96137,  82 818,3199.1,406252.8,0.96008, 3 559 758,42.98,2.55
VN,704,Country/Area,920,1963,25,5,0.00820,0.04016,0.95984,  79 619,3197.5,390035.1,0.95997, 3 153 505,39.61,2.48
VN,704,Country/Area,920,1963,30,5,0.00821,0.04024,0.95976,  76 421,3075.3,374420.5,0.95846, 2 763 470,36.16,2.50
VN,704,Country/Area,920,1963,35,5,0.00886,0.04336,0.95664,  73 346,3180.1,358868.2,0.95368, 2 389 050,32.57,2.53
VN,704,Country/Area,920,1963,40,5,0.01019,0.04972,0.95028,  70 166,3488.7,342244.2,0.94617, 2 030 182,28.93,2.54
VN,704,Country/Area,920,1963,45,5,0.01214,0.05897,0.94103,  66 677,3932.0,323821.7,0.93280, 1 687 937,25.32,2.57
VN,704,Country/Area,920,1963,50,5,0.01593,0.07670,0.92330,  62 745,4812.7,302061.0,0.91317, 1 364 116,21.74,2.58
VN,704,Country/Area,920,1963,55,5,0.02067,0.09843,0.90157,  57 933,5702.6,275833.7,0.88404, 1 062 055,18.33,2.57
VN,704,Country/Area,920,1963,60,5,0.02954,0.13790,0.86210,  52 230,7202.5,243847.9,0.83508,  786 221,15.05,2.60
VN,704,Country/Area,920,1963,65,5,0.04352,0.19683,0.80317,  45 027,8862.9,203631.7,0.76335,  542 373,12.05,2.57
VN,704,Country/Area,920,1963,70,5,0.06622,0.28461,0.71539,  36 165,10292.9,155441.3,0.66465,  338 741,9.37,2.53
VN,704,Country/Area,920,1963,75,5,0.09983,0.39867,0.60133,  25 872,10314.2,103314.6,0.53224,  183 300,7.09,2.47
VN,704,Country/Area,920,1963,80,5,0.15729,0.55596,0.44404,  15 557,8649.4,54988.5,0.37091,  79 985,5.14,2.36
VN,704,Country/Area,920,1963,85,5,0.24674,0.72849,0.27151,  6 908,5032.4,20395.7,0.20719,  24 997,3.62,2.19
VN,704,Country/Area,920,1963,90,5,0.39146,0.88197,0.11803,  1 876,1654.3,4225.8,0.08619,  4 601,2.45,1.89
VN,704,Country/Area,920,1963,95,5,0.58428,0.96132,0.03868,   221,212.8,364.2,0.02978,   375,1.70,1.51
VN,704,Country/Area,920,1963,100,-1,0.76611,1.00000,0,   9,8.6,11.2,0,   11,1.31,1.31
VN,704,Country/Area,920,1964,0,1,0.07550,0.07145,0.92855,  100 000,7144.7,94626.6,0.91377, 5 372 275,53.72,0.25
VN,704,Country/Area,920,1964,1,4,0.01126,0.04394,0.95606,  92 855,4080.4,362259.6,0.95718, 5 277 648,56.84,1.75
VN,704,Country/Area,920,1964,5,5,0.00529,0.02608,0.97392,  88 775,2315.6,437323.4,0.98088, 4 915 389,55.37,2.17
VN,704,Country/Area,920,1964,10,5,0.00308,0.01528,0.98472,  86 459,1320.7,428961.6,0.98194, 4 478 065,51.79,2.48
VN,704,Country/Area,920,1964,15,5,0.00471,0.02333,0.97667,  85 139,1986.0,421215.5,0.96967, 4 049 104,47.56,2.75
VN,704,Country/Area,920,1964,20,5,0.00732,0.03594,0.96406,  83 153,2988.2,408440.2,0.96289, 3 627 888,43.63,2.55
VN,704,Country/Area,920,1964,25,5,0.00761,0.03735,0.96265,  80 164,2994.4,393283.3,0.96259, 3 219 448,40.16,2.48
VN,704,Country/Area,920,1964,30,5,0.00771,0.03780,0.96220,  77 170,2917.1,378571.6,0.96086, 2 826 165,36.62,2.51
VN,704,Country/Area,920,1964,35,5,0.00836,0.04098,0.95902,  74 253,3042.6,363755.2,0.95602, 2 447 593,32.96,2.53
VN,704,Country/Area,920,1964,40,5,0.00971,0.04740,0.95260,  71 210,3375.6,347756.4,0.94853, 2 083 838,29.26,2.54
VN,704,Country/Area,920,1964,45,5,0.01163,0.05654,0.94346,  67 835,3835.6,329859.1,0.93528, 1 736 081,25.59,2.57
VN,704,Country/Area,920,1964,50,5,0.01538,0.07414,0.92586,  63 999,4745.1,308510.2,0.91591, 1 406 222,21.97,2.58
VN,704,Country/Area,920,1964,55,5,0.02002,0.09546,0.90454,  59 254,5656.6,282568.4,0.88717, 1 097 712,18.53,2.58
VN,704,Country/Area,920,1964,60,5,0.02877,0.13458,0.86542,  53 597,7213.0,250687.6,0.83865,  815 144,15.21,2.60
VN,704,Country/Area,920,1964,65,5,0.04255,0.19286,0.80714,  46 384,8945.8,210239.9,0.76768,  564 456,12.17,2.58
VN,704,Country/Area,920,1964,70,5,0.06494,0.27997,0.72003,  37 439,10481.8,161396.7,0.66898,  354 216,9.46,2.54
VN,704,Country/Area,920,1964,75,5,0.09850,0.39452,0.60548,  26 957,10634.9,107971.8,0.53668,  192 820,7.15,2.48
VN,704,Country/Area,920,1964,80,5,0.15514,0.55080,0.44920,  16 322,8990.0,57946.3,0.37632,  84 848,5.20,2.37
VN,704,Country/Area,920,1964,85,5,0.24290,0.72243,0.27757,  7 332,5296.7,21806.3,0.21324,  26 902,3.67,2.20
VN,704,Country/Area,920,1964,90,5,0.38305,0.87524,0.12476,  2 035,1781.2,4650.0,0.09254,  5 095,2.50,1.90
VN,704,Country/Area,920,1964,95,5,0.56424,0.95628,0.04372,   254,242.8,430.3,0.03342,   445,1.75,1.54
VN,704,Country/Area,920,1964,100,-1,0.74616,1.00000,0,   11,11.1,14.9,0,   15,1.34,1.34
VN,704,Country/Area,920,1965,0,1,0.07519,0.07116,0.92884,  100 000,7115.9,94642.3,0.91384, 5 276 558,52.77,0.25
VN,704,Country/Area,920,1965,1,4,0.01134,0.04424,0.95576,  92 884,4109.5,362278.1,0.95726, 5 181 916,55.79,1.75
VN,704,Country/Area,920,1965,5,5,0.00523,0.02578,0.97422,  88 775,2288.4,437393.4,0.98107, 4 819 638,54.29,2.17
VN,704,Country/Area,920,1965,10,5,0.00308,0.01530,0.98470,  86 486,1323.4,429113.8,0.98104, 4 382 244,50.67,2.49
VN,704,Country/Area,920,1965,15,5,0.00516,0.02551,0.97449,  85 163,2172.2,420979.4,0.96591, 3 953 131,46.42,2.77
VN,704,Country/Area,920,1965,20,5,0.00836,0.04094,0.95906,  82 991,3397.5,406626.5,0.95771, 3 532 151,42.56,2.55
VN,704,Country/Area,920,1965,25,5,0.00869,0.04250,0.95750,  79 593,3382.9,389430.9,0.95784, 3 125 525,39.27,2.48
VN,704,Country/Area,920,1965,30,5,0.00861,0.04213,0.95787,  76 210,3210.8,373011.7,0.95667, 2 736 094,35.90,2.50
VN,704,Country/Area,920,1965,35,5,0.00922,0.04507,0.95493,  72 999,3289.9,356849.8,0.95210, 2 363 082,32.37,2.52
VN,704,Country/Area,920,1965,40,5,0.01050,0.05117,0.94883,  69 709,3567.0,339755.6,0.94477, 2 006 232,28.78,2.54
VN,704,Country/Area,920,1965,45,5,0.01244,0.06037,0.93963,  66 142,3992.8,320989.3,0.93140, 1 666 477,25.20,2.57
VN,704,Country/Area,920,1965,50,5,0.01624,0.07813,0.92187,  62 150,4855.9,298968.0,0.91168, 1 345 488,21.65,2.57
VN,704,Country/Area,920,1965,55,5,0.02101,0.09997,0.90003,  57 294,5727.9,272564.7,0.88251, 1 046 519,18.27,2.57
VN,704,Country/Area,920,1965,60,5,0.02989,0.13944,0.86056,  51 566,7190.1,240541.6,0.83351,  773 955,15.01,2.60
VN,704,Country/Area,920,1965,65,5,0.04392,0.19841,0.80159,  44 376,8804.7,200494.8,0.76195,  533 413,12.02,2.57
VN,704,Country/Area,920,1965,70,5,0.06650,0.28559,0.71441,  35 571,10158.6,152766.5,0.66465,  332 918,9.36,2.53
VN,704,Country/Area,920,1965,75,5,0.09954,0.39773,0.60227,  25 412,10107.3,101536.8,0.53292,  180 152,7.09,2.47
VN,704,Country/Area,920,1965,80,5,0.15726,0.55600,0.44400,  15 305,8509.6,54110.7,0.37011,  78 615,5.14,2.37
VN,704,Country/Area,920,1965,85,5,0.24774,0.73013,0.26987,  6 795,4961.5,20027.0,0.20553,  24 504,3.61,2.19
VN,704,Country/Area,920,1965,90,5,0.39352,0.88326,0.11674,  1 834,1619.8,4116.2,0.08534,  4 477,2.44,1.88
VN,704,Country/Area,920,1965,95,5,0.58700,0.96309,0.03691,   214,206.2,351.3,0.02753,   361,1.69,1.51
VN,704,Country/Area,920,1965,100,-1,0.79466,1.00000,0,   8,7.9,9.9,0,   10,1.26,1.26
VN,704,Country/Area,920,1966,0,1,0.07472,0.07073,0.92927,  100 000,7073.0,94665.9,0.91422, 5 253 891,52.54,0.25
VN,704,Country/Area,920,1966,1,4,0.01134,0.04423,0.95577,  92 927,4110.5,362445.6,0.95726, 5 159 225,55.52,1.75
VN,704,Country/Area,920,1966,5,5,0.00526,0.02590,0.97410,  88 816,2300.0,437574.9,0.98095, 4 796 779,54.01,2.17
VN,704,Country/Area,920,1966,10,5,0.00311,0.01543,0.98457,  86 516,1334.7,429240.4,0.98073, 4 359 204,50.39,2.50
VN,704,Country/Area,920,1966,15,5,0.00528,0.02611,0.97389,  85 182,2224.3,420968.4,0.96493, 3 929 964,46.14,2.78
VN,704,Country/Area,920,1966,20,5,0.00862,0.04220,0.95780,  82 957,3500.5,406206.7,0.95642, 3 508 995,42.30,2.55
VN,704,Country/Area,920,1966,25,5,0.00896,0.04379,0.95621,  79 457,3479.2,388503.2,0.95665, 3 102 789,39.05,2.48
VN,704,Country/Area,920,1966,30,5,0.00883,0.04322,0.95678,  75 978,3283.5,371661.3,0.95562, 2 714 286,35.72,2.49
VN,704,Country/Area,920,1966,35,5,0.00943,0.04610,0.95390,  72 694,3351.0,355167.1,0.95111, 2 342 624,32.23,2.52
VN,704,Country/Area,920,1966,40,5,0.01070,0.05212,0.94788,  69 343,3613.9,337803.3,0.94382, 1 987 457,28.66,2.53
VN,704,Country/Area,920,1966,45,5,0.01264,0.06133,0.93867,  65 729,4031.0,318825.6,0.93041, 1 649 654,25.10,2.56
VN,704,Country/Area,920,1966,50,5,0.01646,0.07915,0.92085,  61 698,4883.3,296639.8,0.91061, 1 330 828,21.57,2.57
VN,704,Country/Area,920,1966,55,5,0.02127,0.10112,0.89888,  56 815,5745.3,270122.7,0.88132, 1 034 188,18.20,2.57
VN,704,Country/Area,920,1966,60,5,0.03018,0.14068,0.85932,  51 070,7184.7,238065.0,0.83220,  764 066,14.96,2.59
VN,704,Country/Area,920,1966,65,5,0.04426,0.19982,0.80018,  43 885,8769.1,198117.4,0.76053,  526 001,11.99,2.57
VN,704,Country/Area,920,1966,70,5,0.06687,0.28693,0.71307,  35 116,10075.7,150675.2,0.66368,  327 883,9.34,2.53
VN,704,Country/Area,920,1966,75,5,0.09976,0.39839,0.60161,  25 040,9975.7,99999.7,0.53218,  177 208,7.08,2.47
VN,704,Country/Area,920,1966,80,5,0.15768,0.55704,0.44296,  15 065,8391.6,53217.7,0.36886,  77 208,5.13,2.37
VN,704,Country/Area,920,1966,85,5,0.24872,0.73165,0.26835,  6 673,4882.4,19629.6,0.20421,  23 991,3.60,2.19
VN,704,Country/Area,920,1966,90,5,0.39480,0.88381,0.11619,  1 791,1582.6,4008.6,0.08555,  4 361,2.44,1.88
VN,704,Country/Area,920,1966,95,5,0.58428,0.96308,0.03692,   208,200.4,342.9,0.02681,   352,1.69,1.52
VN,704,Country/Area,920,1966,100,-1,0.81321,1.00000,0,   8,7.7,9.4,0,   9,1.23,1.23
VN,704,Country/Area,920,1967,0,1,0.07457,0.07060,0.92940,  100 000,7060.0,94673.1,0.91422, 5 223 814,52.24,0.25
VN,704,Country/Area,920,1967,1,4,0.01140,0.04448,0.95552,  92 940,4133.5,362435.1,0.95709, 5 129 141,55.19,1.74
VN,704,Country/Area,920,1967,5,5,0.00528,0.02604,0.97396,  88 807,2312.1,437494.3,0.98083, 4 766 706,53.68,2.17
VN,704,Country/Area,920,1967,10,5,0.00314,0.01557,0.98443,  86 494,1346.4,429106.9,0.98035, 4 329 212,50.05,2.50
VN,704,Country/Area,920,1967,15,5,0.00544,0.02685,0.97315,  85 148,2286.4,420675.7,0.96373, 3 900 105,45.80,2.78
VN,704,Country/Area,920,1967,20,5,0.00894,0.04376,0.95624,  82 862,3625.9,405418.7,0.95481, 3 479 429,41.99,2.55
VN,704,Country/Area,920,1967,25,5,0.00929,0.04538,0.95462,  79 236,3595.7,387097.8,0.95518, 3 074 011,38.80,2.47
VN,704,Country/Area,920,1967,30,5,0.00911,0.04455,0.95545,  75 640,3369.5,369749.2,0.95434, 2 686 913,35.52,2.49
VN,704,Country/Area,920,1967,35,5,0.00970,0.04735,0.95265,  72 270,3421.9,352864.6,0.94992, 2 317 164,32.06,2.52
VN,704,Country/Area,920,1967,40,5,0.01094,0.05325,0.94675,  68 849,3666.1,335193.2,0.94270, 1 964 299,28.53,2.53
VN,704,Country/Area,920,1967,45,5,0.01288,0.06246,0.93754,  65 183,4071.4,315985.2,0.92927, 1 629 106,24.99,2.56
VN,704,Country/Area,920,1967,50,5,0.01671,0.08031,0.91969,  61 111,4907.7,293636.8,0.90939, 1 313 121,21.49,2.57
VN,704,Country/Area,920,1967,55,5,0.02156,0.10241,0.89759,  56 203,5756.1,267029.6,0.88001, 1 019 484,18.14,2.57
VN,704,Country/Area,920,1967,60,5,0.03049,0.14201,0.85799,  50 447,7164.3,234989.4,0.83083,  752 454,14.92,2.59
VN,704,Country/Area,920,1967,65,5,0.04461,0.20124,0.79876,  43 283,8710.5,195236.9,0.75915,  517 465,11.96,2.57
VN,704,Country/Area,920,1967,70,5,0.06721,0.28814,0.71186,  34 573,9961.9,148214.1,0.66299,  322 228,9.32,2.53
VN,704,Country/Area,920,1967,75,5,0.09982,0.39857,0.60143,  24 611,9809.1,98263.9,0.53192,  174 014,7.07,2.47
VN,704,Country/Area,920,1967,80,5,0.15791,0.55761,0.44239,  14 802,8253.6,52268.7,0.36799,  75 750,5.12,2.37
VN,704,Country/Area,920,1967,85,5,0.24951,0.73289,0.26711,  6 548,4799.1,19234.2,0.20304,  23 481,3.59,2.19
VN,704,Country/Area,920,1967,90,5,0.39621,0.88464,0.11536,  1 749,1547.3,3905.2,0.08523,  4 247,2.43,1.87
VN,704,Country/Area,920,1967,95,5,0.58395,0.96331,0.03669,   202,194.4,332.8,0.02621,   342,1.69,1.52
VN,704,Country/Area,920,1967,100,-1,0.82645,1.00000,0,   7,7.4,9.0,0,   9,1.21,1.21
VN,704,Country/Area,920,1968,0,1,0.08081,0.07626,0.92374,  100 000,7625.8,94370.2,0.90455, 4 729 529,47.30,0.26
VN,704,Country/Area,920,1968,1,4,0.01412,0.05471,0.94529,  92 374,5053.4,357907.3,0.94851, 4 635 159,50.18,1.71
VN,704,Country/Area,920,1968,5,5,0.00628,0.03086,0.96914,  87 321,2694.4,428989.7,0.97716, 4 277 252,48.98,2.17
VN,704,Country/Area,920,1968,10,5,0.00381,0.01886,0.98114,  84 626,1595.7,419190.6,0.97432, 3 848 262,45.47,2.53
VN,704,Country/Area,920,1968,15,5,0.00756,0.03720,0.96280,  83 031,3088.7,408425.0,0.94779, 3 429 071,41.30,2.82
VN,704,Country/Area,920,1968,20,5,0.01325,0.06416,0.93584,  79 942,5128.9,387102.1,0.93378, 3 020 646,37.79,2.54
