ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,1977,55,5,0.00893,0.04370,0.95630,  81 742,3572.1,400196.2,0.94554, 1 899 032,23.23,2.62
VN,704,Country/Area,920,1977,60,5,0.01419,0.06870,0.93130,  78 170,5370.5,378402.3,0.91167, 1 498 836,19.17,2.68
VN,704,Country/Area,920,1977,65,5,0.02350,0.11136,0.88864,  72 800,8106.7,344978.2,0.85732, 1 120 434,15.39,2.65
VN,704,Country/Area,920,1977,70,5,0.03954,0.18075,0.81925,  64 693,11693.5,295757.5,0.77238,  775 456,11.99,2.63
VN,704,Country/Area,920,1977,75,5,0.06602,0.28456,0.71544,  52 999,15081.6,228436.7,0.64876,  479 698,9.05,2.58
VN,704,Country/Area,920,1977,80,5,0.11082,0.43312,0.56688,  37 918,16422.8,148200.2,0.49332,  251 261,6.63,2.48
VN,704,Country/Area,920,1977,85,5,0.17497,0.59513,0.40487,  21 495,12792.4,73110.8,0.33850,  103 061,4.79,2.31
VN,704,Country/Area,920,1977,90,5,0.26495,0.75344,0.24656,  8 703,6556.9,24748.1,0.19169,  29 950,3.44,2.14
VN,704,Country/Area,920,1977,95,5,0.39958,0.88341,0.11659,  2 146,1895.5,4743.9,0.08810,  5 202,2.42,1.84
VN,704,Country/Area,920,1977,100,-1,0.54585,1.00000,0,   250,250.2,458.3,0,   458,1.83,1.83
VN,704,Country/Area,920,1978,0,1,0.04330,0.04181,0.95819,  100 000,4180.9,96552.6,0.94945, 6 901 193,69.01,0.18
VN,704,Country/Area,920,1978,1,4,0.00535,0.02112,0.97888,  95 819,2023.9,378170.3,0.98457, 6 804 641,71.02,1.48
VN,704,Country/Area,920,1978,5,5,0.00117,0.00581,0.99419,  93 795,544.9,467399.1,0.99546, 6 426 471,68.52,2.11
VN,704,Country/Area,920,1978,10,5,0.00087,0.00436,0.99564,  93 250,406.7,465276.4,0.99483, 5 959 071,63.90,2.60
VN,704,Country/Area,920,1978,15,5,0.00124,0.00616,0.99384,  92 844,571.9,462870.2,0.99273, 5 493 795,59.17,2.64
VN,704,Country/Area,920,1978,20,5,0.00167,0.00832,0.99168,  92 272,767.6,459506.8,0.99089, 5 030 925,54.52,2.59
VN,704,Country/Area,920,1978,25,5,0.00197,0.00980,0.99020,  91 504,896.6,455319.3,0.98968, 4 571 418,49.96,2.55
VN,704,Country/Area,920,1978,30,5,0.00216,0.01076,0.98924,  90 607,975.0,450621.1,0.98861, 4 116 099,45.43,2.52
VN,704,Country/Area,920,1978,35,5,0.00251,0.01247,0.98753,  89 632,1117.8,445489.5,0.98525, 3 665 478,40.89,2.61
VN,704,Country/Area,920,1978,40,5,0.00346,0.01717,0.98283,  88 515,1519.9,438918.6,0.98092, 3 219 988,36.38,2.60
VN,704,Country/Area,920,1978,45,5,0.00430,0.02128,0.97872,  86 995,1851.6,430546.0,0.97414, 2 781 070,31.97,2.61
VN,704,Country/Area,920,1978,50,5,0.00636,0.03132,0.96868,  85 143,2666.9,419411.7,0.96344, 2 350 524,27.61,2.64
VN,704,Country/Area,920,1978,55,5,0.00862,0.04225,0.95775,  82 476,3484.8,404076.6,0.94724, 1 931 112,23.41,2.62
VN,704,Country/Area,920,1978,60,5,0.01377,0.06673,0.93327,  78 991,5271.1,382756.5,0.91397, 1 527 035,19.33,2.69
VN,704,Country/Area,920,1978,65,5,0.02290,0.10867,0.89133,  73 720,8010.8,349826.5,0.86043, 1 144 279,15.52,2.66
VN,704,Country/Area,920,1978,70,5,0.03868,0.17718,0.82282,  65 710,11642.1,301002.5,0.77625,  794 452,12.09,2.63
VN,704,Country/Area,920,1978,75,5,0.06487,0.28035,0.71965,  54 067,15157.6,233654.2,0.65299,  493 450,9.13,2.58
VN,704,Country/Area,920,1978,80,5,0.10937,0.42885,0.57115,  38 910,16686.5,152573.0,0.49717,  259 796,6.68,2.48
VN,704,Country/Area,920,1978,85,5,0.17335,0.59169,0.40831,  22 223,13149.3,75855.5,0.34127,  107 223,4.82,2.32
VN,704,Country/Area,920,1978,90,5,0.26340,0.75144,0.24856,  9 074,6818.6,25886.9,0.19300,  31 367,3.46,2.14
VN,704,Country/Area,920,1978,95,5,0.39855,0.88283,0.11717,  2 255,1991.2,4996.0,0.08837,  5 480,2.43,1.85
VN,704,Country/Area,920,1978,100,-1,0.54567,1.00000,0,   264,264.3,484.3,0,   484,1.83,1.83
VN,704,Country/Area,920,1979,0,1,0.04240,0.04097,0.95903,  100 000,4096.7,96611.6,0.95033, 6 955 057,69.55,0.17
VN,704,Country/Area,920,1979,1,4,0.00521,0.02058,0.97942,  95 903,1973.8,378554.0,0.98549, 6 858 445,71.51,1.44
VN,704,Country/Area,920,1979,5,5,0.00101,0.00505,0.99495,  93 929,474.7,468270.0,0.99600, 6 479 891,68.99,2.10
VN,704,Country/Area,920,1979,10,5,0.00079,0.00395,0.99605,  93 455,369.2,466396.4,0.99525, 6 011 621,64.33,2.62
VN,704,Country/Area,920,1979,15,5,0.00114,0.00568,0.99432,  93 086,528.7,464182.2,0.99327, 5 545 225,59.57,2.64
VN,704,Country/Area,920,1979,20,5,0.00156,0.00775,0.99225,  92 557,717.3,461057.3,0.99149, 5 081 043,54.90,2.59
VN,704,Country/Area,920,1979,25,5,0.00184,0.00914,0.99086,  91 840,839.6,457135.5,0.99038, 4 619 985,50.31,2.54
VN,704,Country/Area,920,1979,30,5,0.00201,0.01002,0.98998,  91 000,911.9,452739.8,0.98939, 4 162 850,45.75,2.52
VN,704,Country/Area,920,1979,35,5,0.00234,0.01165,0.98835,  90 088,1049.4,447934.9,0.98613, 3 710 110,41.18,2.61
VN,704,Country/Area,920,1979,40,5,0.00328,0.01626,0.98374,  89 039,1447.5,441720.1,0.98185, 3 262 175,36.64,2.60
VN,704,Country/Area,920,1979,45,5,0.00411,0.02034,0.97966,  87 591,1781.3,433702.5,0.97516, 2 820 455,32.20,2.61
VN,704,Country/Area,920,1979,50,5,0.00613,0.03021,0.96979,  85 810,2592.3,422928.6,0.96469, 2 386 753,27.81,2.64
VN,704,Country/Area,920,1979,55,5,0.00833,0.04082,0.95918,  83 217,3397.3,407994.0,0.94892, 1 963 824,23.60,2.62
VN,704,Country/Area,920,1979,60,5,0.01335,0.06476,0.93524,  79 820,5169.1,387152.4,0.91626, 1 555 830,19.49,2.69
VN,704,Country/Area,920,1979,65,5,0.02230,0.10598,0.89402,  74 651,7911.5,354733.3,0.86355, 1 168 678,15.66,2.66
VN,704,Country/Area,920,1979,70,5,0.03781,0.17356,0.82644,  66 740,11583.6,306330.1,0.78019,  813 944,12.20,2.64
VN,704,Country/Area,920,1979,75,5,0.06371,0.27607,0.72393,  55 156,15226.8,238994.2,0.65727,  507 614,9.20,2.58
VN,704,Country/Area,920,1979,80,5,0.10791,0.42452,0.57548,  39 929,16950.8,157083.8,0.50107,  268 620,6.73,2.49
VN,704,Country/Area,920,1979,85,5,0.17174,0.58828,0.41172,  22 978,13517.7,78710.6,0.34386,  111 536,4.85,2.32
VN,704,Country/Area,920,1979,90,5,0.26205,0.74968,0.25032,  9 461,7092.4,27065.6,0.19405,  32 826,3.47,2.15
VN,704,Country/Area,920,1979,95,5,0.39801,0.88272,0.11728,  2 368,2090.4,5252.2,0.08815,  5 760,2.43,1.85
VN,704,Country/Area,920,1979,100,-1,0.54702,1.00000,0,   278,277.7,507.7,0,   508,1.83,1.83
VN,704,Country/Area,920,1980,0,1,0.04156,0.04018,0.95982,  100 000,4017.7,96667.5,0.95126, 6 992 871,69.93,0.17
VN,704,Country/Area,920,1980,1,4,0.00507,0.02003,0.97997,  95 982,1922.7,378963.0,0.98611, 6 896 204,71.85,1.42
VN,704,Country/Area,920,1980,5,5,0.00094,0.00467,0.99533,  94 060,439.1,469023.7,0.99627, 6 517 241,69.29,2.10
VN,704,Country/Area,920,1980,10,5,0.00075,0.00373,0.99627,  93 621,348.9,467276.6,0.99549, 6 048 217,64.60,2.63
VN,704,Country/Area,920,1980,15,5,0.00108,0.00540,0.99460,  93 272,503.8,465171.1,0.99358, 5 580 941,59.84,2.64
VN,704,Country/Area,920,1980,20,5,0.00149,0.00741,0.99259,  92 768,687.3,462185.7,0.99186, 5 115 770,55.15,2.59
VN,704,Country/Area,920,1980,25,5,0.00176,0.00875,0.99125,  92 080,805.6,458422.8,0.99080, 4 653 584,50.54,2.54
VN,704,Country/Area,920,1980,30,5,0.00193,0.00958,0.99042,  91 275,874.5,454206.7,0.98985, 4 195 161,45.96,2.52
VN,704,Country/Area,920,1980,35,5,0.00224,0.01116,0.98884,  90 400,1008.8,449595.5,0.98665, 3 740 955,41.38,2.62
VN,704,Country/Area,920,1980,40,5,0.00316,0.01570,0.98430,  89 391,1403.2,443595.4,0.98242, 3 291 359,36.82,2.60
VN,704,Country/Area,920,1980,45,5,0.00399,0.01974,0.98026,  87 988,1737.2,435798.0,0.97581, 2 847 764,32.37,2.61
VN,704,Country/Area,920,1980,50,5,0.00598,0.02949,0.97051,  86 251,2543.4,425255.2,0.96551, 2 411 966,27.96,2.64
VN,704,Country/Area,920,1980,55,5,0.00813,0.03989,0.96011,  83 708,3338.8,410586.3,0.95003, 1 986 710,23.73,2.62
VN,704,Country/Area,920,1980,60,5,0.01307,0.06343,0.93657,  80 369,5097.7,390070.9,0.91784, 1 576 124,19.61,2.69
VN,704,Country/Area,920,1980,65,5,0.02189,0.10411,0.89589,  75 271,7836.1,358023.5,0.86577, 1 186 053,15.76,2.66
VN,704,Country/Area,920,1980,70,5,0.03719,0.17094,0.82906,  67 435,11527.7,309965.0,0.78313,  828 030,12.28,2.64
VN,704,Country/Area,920,1980,75,5,0.06282,0.27276,0.72724,  55 907,15249.3,242742.5,0.66070,  518 065,9.27,2.59
VN,704,Country/Area,920,1980,80,5,0.10671,0.42093,0.57907,  40 658,17114.3,160379.2,0.50444,  275 322,6.77,2.49
VN,704,Country/Area,920,1980,85,5,0.17029,0.58515,0.41485,  23 544,13776.6,80902.1,0.34645,  114 943,4.88,2.33
VN,704,Country/Area,920,1980,90,5,0.26053,0.74763,0.25237,  9 767,7302.3,28028.8,0.19552,  34 041,3.49,2.15
VN,704,Country/Area,920,1980,95,5,0.39673,0.88201,0.11799,  2 465,2174.1,5480.1,0.08850,  6 012,2.44,1.85
VN,704,Country/Area,920,1980,100,-1,0.54660,1.00000,0,   291,290.8,532.1,0,   532,1.83,1.83
VN,704,Country/Area,920,1981,0,1,0.04065,0.03932,0.96068,  100 000,3932.0,96728.4,0.95231, 7 027 874,70.28,0.17
VN,704,Country/Area,920,1981,1,4,0.00491,0.01940,0.98060,  96 068,1863.9,379427.9,0.98674, 6 931 146,72.15,1.40
VN,704,Country/Area,920,1981,5,5,0.00086,0.00429,0.99571,  94 204,404.6,469844.5,0.99655, 6 551 718,69.55,2.09
VN,704,Country/Area,920,1981,10,5,0.00070,0.00351,0.99649,  93 800,329.1,468222.8,0.99572, 6 081 873,64.84,2.65
VN,704,Country/Area,920,1981,15,5,0.00103,0.00515,0.99485,  93 470,481.8,466218.2,0.99386, 5 613 651,60.06,2.65
VN,704,Country/Area,920,1981,20,5,0.00143,0.00712,0.99288,  92 989,661.6,463353.5,0.99217, 5 147 432,55.36,2.60
VN,704,Country/Area,920,1981,25,5,0.00169,0.00841,0.99159,  92 327,776.4,459727.2,0.99117, 4 684 079,50.73,2.54
VN,704,Country/Area,920,1981,30,5,0.00185,0.00920,0.99080,  91 551,842.0,455666.4,0.99025, 4 224 352,46.14,2.52
VN,704,Country/Area,920,1981,35,5,0.00216,0.01073,0.98927,  90 709,973.2,451224.6,0.98712, 3 768 685,41.55,2.62
VN,704,Country/Area,920,1981,40,5,0.00306,0.01521,0.98479,  89 735,1364.6,445411.8,0.98292, 3 317 461,36.97,2.61
VN,704,Country/Area,920,1981,45,5,0.00388,0.01922,0.98078,  88 371,1698.8,437806.1,0.97637, 2 872 049,32.50,2.62
VN,704,Country/Area,920,1981,50,5,0.00585,0.02887,0.97113,  86 672,2501.9,427462.1,0.96620, 2 434 243,28.09,2.64
VN,704,Country/Area,920,1981,55,5,0.00797,0.03909,0.96091,  84 170,3290.3,413015.8,0.95097, 2 006 781,23.84,2.62
VN,704,Country/Area,920,1981,60,5,0.01283,0.06233,0.93767,  80 880,5041.0,392766.0,0.91913, 1 593 765,19.71,2.69
VN,704,Country/Area,920,1981,65,5,0.02155,0.10259,0.89741,  75 839,7780.2,361004.3,0.86754, 1 200 999,15.84,2.66
VN,704,Country/Area,920,1981,70,5,0.03670,0.16888,0.83112,  68 059,11493.9,313186.5,0.78537,  839 994,12.34,2.64
VN,704,Country/Area,920,1981,75,5,0.06216,0.27030,0.72970,  56 565,15289.3,245968.3,0.66324,  526 808,9.31,2.59
VN,704,Country/Area,920,1981,80,5,0.10583,0.41829,0.58171,  41 276,17265.0,163137.1,0.50686,  280 840,6.80,2.50
VN,704,Country/Area,920,1981,85,5,0.16927,0.58292,0.41708,  24 011,13996.2,82687.8,0.34835,  117 702,4.90,2.33
VN,704,Country/Area,920,1981,90,5,0.25941,0.74615,0.25385,  10 014,7472.3,28804.6,0.19646,  35 015,3.50,2.15
VN,704,Country/Area,920,1981,95,5,0.39605,0.88162,0.11838,  2 542,2241.2,5659.0,0.08873,  6 210,2.44,1.85
VN,704,Country/Area,920,1981,100,-1,0.54615,1.00000,0,   301,300.9,551.0,0,   551,1.83,1.83
VN,704,Country/Area,920,1982,0,1,0.03979,0.03851,0.96149,  100 000,3850.7,96786.7,0.95332, 7 053 139,70.53,0.17
VN,704,Country/Area,920,1982,1,4,0.00477,0.01885,0.98115,  96 149,1812.5,379873.2,0.98721, 6 956 352,72.35,1.39
VN,704,Country/Area,920,1982,5,5,0.00082,0.00409,0.99591,  94 337,385.6,470563.3,0.99670, 6 576 479,69.71,2.09
VN,704,Country/Area,920,1982,10,5,0.00068,0.00338,0.99662,  93 951,317.7,469009.8,0.99585, 6 105 916,64.99,2.65
VN,704,Country/Area,920,1982,15,5,0.00100,0.00500,0.99500,  93 634,468.4,467065.6,0.99403, 5 636 906,60.20,2.65
VN,704,Country/Area,920,1982,20,5,0.00139,0.00693,0.99307,  93 165,645.6,464275.0,0.99237, 5 169 840,55.49,2.60
VN,704,Country/Area,920,1982,25,5,0.00165,0.00819,0.99181,  92 519,758.1,460734.2,0.99140, 4 705 565,50.86,2.54
VN,704,Country/Area,920,1982,30,5,0.00180,0.00896,0.99104,  91 761,821.9,456769.7,0.99050, 4 244 831,46.26,2.52
VN,704,Country/Area,920,1982,35,5,0.00210,0.01046,0.98954,  90 939,951.3,452432.2,0.98741, 3 788 061,41.65,2.62
VN,704,Country/Area,920,1982,40,5,0.00300,0.01490,0.98510,  89 988,1340.7,446735.2,0.98324, 3 335 629,37.07,2.61
VN,704,Country/Area,920,1982,45,5,0.00381,0.01890,0.98110,  88 647,1675.2,439247.8,0.97673, 2 888 894,32.59,2.62
VN,704,Country/Area,920,1982,50,5,0.00577,0.02847,0.97153,  86 972,2476.2,429026.3,0.96665, 2 449 646,28.17,2.64
VN,704,Country/Area,920,1982,55,5,0.00786,0.03858,0.96142,  84 496,3259.9,414718.5,0.95158, 2 020 620,23.91,2.62
VN,704,Country/Area,920,1982,60,5,0.01268,0.06161,0.93839,  81 236,5004.9,394636.1,0.91998, 1 605 902,19.77,2.69
VN,704,Country/Area,920,1982,65,5,0.02133,0.10159,0.89841,  76 231,7744.3,363056.9,0.86872, 1 211 265,15.89,2.66
VN,704,Country/Area,920,1982,70,5,0.03637,0.16751,0.83249,  68 487,11471.9,315393.2,0.78690,  848 209,12.39,2.64
VN,704,Country/Area,920,1982,75,5,0.06171,0.26861,0.73139,  57 015,15314.7,248182.2,0.66497,  532 815,9.35,2.59
VN,704,Country/Area,920,1982,80,5,0.10524,0.41650,0.58350,  41 700,17368.2,165034.6,0.50851,  284 633,6.83,2.50
VN,704,Country/Area,920,1982,85,5,0.16858,0.58143,0.41857,  24 332,14147.4,83921.0,0.34955,  119 599,4.92,2.33
VN,704,Country/Area,920,1982,90,5,0.25876,0.74527,0.25473,  10 185,7590.4,29334.3,0.19704,  35 678,3.50,2.16
VN,704,Country/Area,920,1982,95,5,0.39563,0.88142,0.11858,  2 594,2286.8,5780.1,0.08877,  6 343,2.44,1.85
VN,704,Country/Area,920,1982,100,-1,0.54633,1.00000,0,   308,307.6,563.1,0,   563,1.83,1.83
VN,704,Country/Area,920,1983,0,1,0.03895,0.03772,0.96228,  100 000,3772.2,96843.3,0.95426, 7 069 454,70.69,0.16
VN,704,Country/Area,920,1983,1,4,0.00466,0.01842,0.98158,  96 228,1772.7,380286.0,0.98753, 6 972 611,72.46,1.39
VN,704,Country/Area,920,1983,5,5,0.00080,0.00401,0.99599,  94 455,378.5,471177.5,0.99675, 6 592 325,69.79,2.10
VN,704,Country/Area,920,1983,10,5,0.00067,0.00333,0.99667,  94 077,313.1,469647.1,0.99592, 6 121 147,65.07,2.65
VN,704,Country/Area,920,1983,15,5,0.00099,0.00492,0.99508,  93 763,461.2,467732.3,0.99412, 5 651 500,60.27,2.65
VN,704,Country/Area,920,1983,20,5,0.00137,0.00682,0.99318,  93 302,636.5,464983.2,0.99249, 5 183 768,55.56,2.60
VN,704,Country/Area,920,1983,25,5,0.00162,0.00807,0.99193,  92 666,748.0,461490.6,0.99152, 4 718 785,50.92,2.54
VN,704,Country/Area,920,1983,30,5,0.00177,0.00882,0.99118,  91 918,811.1,457578.9,0.99064, 4 257 294,46.32,2.52
VN,704,Country/Area,920,1983,35,5,0.00207,0.01031,0.98969,  91 107,939.7,453297.1,0.98756, 3 799 715,41.71,2.62
VN,704,Country/Area,920,1983,40,5,0.00297,0.01474,0.98526,  90 167,1328.6,447659.9,0.98340, 3 346 418,37.11,2.61
VN,704,Country/Area,920,1983,45,5,0.00378,0.01873,0.98127,  88 838,1664.2,440230.0,0.97691, 2 898 758,32.63,2.62
VN,704,Country/Area,920,1983,50,5,0.00573,0.02828,0.97172,  87 174,2465.2,430063.2,0.96687, 2 458 528,28.20,2.64
VN,704,Country/Area,920,1983,55,5,0.00781,0.03833,0.96167,  84 709,3246.6,415814.7,0.95188, 2 028 465,23.95,2.62
VN,704,Country/Area,920,1983,60,5,0.01261,0.06125,0.93875,  81 462,4989.5,395805.6,0.92040, 1 612 650,19.80,2.69
VN,704,Country/Area,920,1983,65,5,0.02122,0.10110,0.89890,  76 473,7731.2,364299.7,0.86928, 1 216 845,15.91,2.66
VN,704,Country/Area,920,1983,70,5,0.03622,0.16685,0.83315,  68 742,11469.4,316679.1,0.78763,  852 545,12.40,2.64
VN,704,Country/Area,920,1983,75,5,0.06150,0.26782,0.73218,  57 272,15338.9,249426.0,0.66566,  535 866,9.36,2.59
VN,704,Country/Area,920,1983,80,5,0.10504,0.41590,0.58410,  41 933,17439.9,166033.9,0.50898,  286 440,6.83,2.50
VN,704,Country/Area,920,1983,85,5,0.16845,0.58120,0.41880,  24 493,14235.6,84507.6,0.34943,  120 406,4.92,2.33
VN,704,Country/Area,920,1983,90,5,0.25902,0.74565,0.25435,  10 258,7648.7,29529.8,0.19666,  35 899,3.50,2.16
VN,704,Country/Area,920,1983,95,5,0.39626,0.88200,0.11800,  2 609,2301.2,5807.4,0.08813,  6 369,2.44,1.85
VN,704,Country/Area,920,1983,100,-1,0.54849,1.00000,0,   308,307.9,561.3,0,   561,1.82,1.82
VN,704,Country/Area,920,1984,0,1,0.03801,0.03683,0.96317,  100 000,3683.5,96907.8,0.95539, 7 096 481,70.96,0.16
VN,704,Country/Area,920,1984,1,4,0.00450,0.01778,0.98222,  96 317,1712.3,380789.1,0.98804, 6 999 573,72.67,1.39
VN,704,Country/Area,920,1984,5,5,0.00076,0.00377,0.99623,  94 604,356.9,471985.0,0.99693, 6 618 784,69.96,2.10
VN,704,Country/Area,920,1984,10,5,0.00064,0.00318,0.99682,  94 247,300.0,470535.3,0.99607, 6 146 799,65.22,2.66
VN,704,Country/Area,920,1984,15,5,0.00096,0.00477,0.99523,  93 947,447.8,468685.0,0.99429, 5 676 264,60.42,2.65
VN,704,Country/Area,920,1984,20,5,0.00133,0.00664,0.99336,  93 500,620.9,466008.3,0.99268, 5 207 579,55.70,2.60
VN,704,Country/Area,920,1984,25,5,0.00158,0.00786,0.99214,  92 879,730.1,462599.0,0.99175, 4 741 571,51.05,2.54
VN,704,Country/Area,920,1984,30,5,0.00172,0.00858,0.99142,  92 149,791.0,458782.7,0.99090, 4 278 972,46.44,2.52
VN,704,Country/Area,920,1984,35,5,0.00202,0.01004,0.98996,  91 358,917.5,454606.1,0.98786, 3 820 189,41.82,2.62
VN,704,Country/Area,920,1984,40,5,0.00290,0.01442,0.98558,  90 440,1304.2,449086.5,0.98373, 3 365 583,37.21,2.61
VN,704,Country/Area,920,1984,45,5,0.00371,0.01839,0.98161,  89 136,1639.5,441778.9,0.97728, 2 916 496,32.72,2.62
VN,704,Country/Area,920,1984,50,5,0.00565,0.02787,0.97213,  87 496,2438.5,431740.0,0.96733, 2 474 718,28.28,2.65
VN,704,Country/Area,920,1984,55,5,0.00770,0.03780,0.96220,  85 058,3215.6,417634.9,0.95249, 2 042 978,24.02,2.62
VN,704,Country/Area,920,1984,60,5,0.01245,0.06053,0.93947,  81 842,4953.8,397794.1,0.92125, 1 625 343,19.86,2.70
VN,704,Country/Area,920,1984,65,5,0.02100,0.10010,0.89990,  76 889,7696.9,366466.1,0.87044, 1 227 549,15.97,2.66
VN,704,Country/Area,920,1984,70,5,0.03590,0.16550,0.83450,  69 192,11451.0,318987.8,0.78911,  861 082,12.44,2.64
VN,704,Country/Area,920,1984,75,5,0.06106,0.26620,0.73380,  57 741,15370.7,251715.3,0.66735,  542 095,9.39,2.59
VN,704,Country/Area,920,1984,80,5,0.10445,0.41411,0.58589,  42 370,17545.9,167982.3,0.51068,  290 379,6.85,2.50
VN,704,Country/Area,920,1984,85,5,0.16772,0.57959,0.42041,  24 824,14387.8,85784.6,0.35079,  122 397,4.93,2.34
VN,704,Country/Area,920,1984,90,5,0.25821,0.74453,0.25547,  10 436,7770.2,30092.8,0.19750,  36 612,3.51,2.16
VN,704,Country/Area,920,1984,95,5,0.39546,0.88152,0.11848,  2 666,2350.3,5943.2,0.08842,  6 520,2.45,1.86
VN,704,Country/Area,920,1984,100,-1,0.54801,1.00000,0,   316,315.9,576.4,0,   576,1.82,1.82
VN,704,Country/Area,920,1985,0,1,0.03710,0.03597,0.96403,  100 000,3597.4,96970.7,0.95646, 7 128 812,71.29,0.16
VN,704,Country/Area,920,1985,1,4,0.00436,0.01725,0.98275,  96 403,1663.3,381261.5,0.98839, 7 031 841,72.94,1.39
VN,704,Country/Area,920,1985,5,5,0.00074,0.00370,0.99630,  94 739,350.8,472679.6,0.99698, 6 650 580,70.20,2.10
VN,704,Country/Area,920,1985,10,5,0.00062,0.00312,0.99688,  94 388,294.1,471252.9,0.99617, 6 177 900,65.45,2.66
VN,704,Country/Area,920,1985,15,5,0.00093,0.00464,0.99536,  94 094,436.3,469445.9,0.99445, 5 706 647,60.65,2.65
VN,704,Country/Area,920,1985,20,5,0.00130,0.00646,0.99354,  93 658,604.8,466838.9,0.99288, 5 237 201,55.92,2.60
VN,704,Country/Area,920,1985,25,5,0.00154,0.00765,0.99235,  93 053,711.7,463516.9,0.99197, 4 770 362,51.26,2.54
VN,704,Country/Area,920,1985,30,5,0.00168,0.00836,0.99164,  92 342,771.9,459794.8,0.99113, 4 306 845,46.64,2.52
VN,704,Country/Area,920,1985,35,5,0.00197,0.00979,0.99021,  91 570,896.8,455715.6,0.98816, 3 847 051,42.01,2.62
VN,704,Country/Area,920,1985,40,5,0.00283,0.01408,0.98592,  90 673,1276.3,450317.6,0.98410, 3 391 335,37.40,2.61
VN,704,Country/Area,920,1985,45,5,0.00363,0.01799,0.98201,  89 397,1607.9,443158.7,0.97776, 2 941 017,32.90,2.62
VN,704,Country/Area,920,1985,50,5,0.00553,0.02728,0.97272,  87 789,2395.3,433304.0,0.96801, 2 497 859,28.45,2.65
VN,704,Country/Area,920,1985,55,5,0.00753,0.03701,0.96299,  85 393,3160.1,419444.6,0.95349, 2 064 555,24.18,2.62
VN,704,Country/Area,920,1985,60,5,0.01219,0.05928,0.94072,  82 233,4874.9,399935.0,0.92281, 1 645 110,20.01,2.70
VN,704,Country/Area,920,1985,65,5,0.02058,0.09817,0.90183,  77 358,7594.7,369063.3,0.87283, 1 245 175,16.10,2.67
VN,704,Country/Area,920,1985,70,5,0.03520,0.16254,0.83746,  69 764,11339.4,322129.9,0.79264,  876 112,12.56,2.65
VN,704,Country/Area,920,1985,75,5,0.05994,0.26196,0.73804,  58 424,15305.1,255334.7,0.67208,  553 982,9.48,2.60
VN,704,Country/Area,920,1985,80,5,0.10271,0.40877,0.59123,  43 119,17625.9,171604.3,0.51607,  298 647,6.93,2.50
VN,704,Country/Area,920,1985,85,5,0.16525,0.57405,0.42595,  25 493,14634.4,88559.6,0.35584,  127 043,4.98,2.34
VN,704,Country/Area,920,1985,90,5,0.25497,0.73994,0.26006,  10 859,8035.0,31513.1,0.20121,  38 483,3.54,2.16
VN,704,Country/Area,920,1985,95,5,0.39137,0.87875,0.12125,  2 824,2481.5,6340.6,0.09033,  6 970,2.47,1.87
VN,704,Country/Area,920,1985,100,-1,0.54386,1.00000,0,   342,342.4,629.6,0,   630,1.84,1.84
VN,704,Country/Area,920,1986,0,1,0.03604,0.03497,0.96503,  100 000,3497.4,97044.5,0.95776, 7 169 751,71.70,0.15
VN,704,Country/Area,920,1986,1,4,0.00418,0.01653,0.98347,  96 503,1595.3,381837.2,0.98891, 7 072 707,73.29,1.38
VN,704,Country/Area,920,1986,5,5,0.00070,0.00351,0.99649,  94 907,333.5,473569.6,0.99713, 6 690 870,70.50,2.10
VN,704,Country/Area,920,1986,10,5,0.00060,0.00298,0.99702,  94 574,281.7,472210.4,0.99632, 6 217 300,65.74,2.66
VN,704,Country/Area,920,1986,15,5,0.00089,0.00446,0.99554,  94 292,420.5,470472.6,0.99465, 5 745 090,60.93,2.65
VN,704,Country/Area,920,1986,20,5,0.00125,0.00622,0.99378,  93 872,584.3,467956.5,0.99314, 5 274 617,56.19,2.60
VN,704,Country/Area,920,1986,25,5,0.00148,0.00737,0.99263,  93 287,688.0,464745.5,0.99226, 4 806 661,51.53,2.54
VN,704,Country/Area,920,1986,30,5,0.00162,0.00806,0.99194,  92 599,746.4,461147.1,0.99144, 4 341 915,46.89,2.52
VN,704,Country/Area,920,1986,35,5,0.00190,0.00946,0.99054,  91 853,868.5,457200.1,0.98855, 3 880 768,42.25,2.62
VN,704,Country/Area,920,1986,40,5,0.00274,0.01363,0.98637,  90 984,1239.9,451963.8,0.98459, 3 423 568,37.63,2.61
VN,704,Country/Area,920,1986,45,5,0.00352,0.01746,0.98254,  89 745,1567.0,444997.8,0.97838, 2 971 604,33.11,2.62
VN,704,Country/Area,920,1986,50,5,0.00538,0.02656,0.97344,  88 178,2341.6,435376.5,0.96886, 2 526 606,28.65,2.65
VN,704,Country/Area,920,1986,55,5,0.00733,0.03603,0.96397,  85 836,3093.0,421818.2,0.95468, 2 091 230,24.36,2.62
VN,704,Country/Area,920,1986,60,5,0.01188,0.05781,0.94219,  82 743,4783.1,402700.6,0.92463, 1 669 412,20.18,2.70
VN,704,Country/Area,920,1986,65,5,0.02009,0.09594,0.90406,  77 960,7479.2,372351.0,0.87558, 1 266 711,16.25,2.67
